Mesh,Class,Area,Volume,Compactness,Diameter,Sphericity,Eccentricity,Rectangularity,Convex Hull area,Convex Hull volume,Convex Hull V/S ratio,Hull Facets num,Convex Hull compactness,a3_bin1,a3_bin2,a3_bin3,a3_bin4,a3_bin5,a3_bin6,a3_bin7,a3_bin8,a3_bin9,a3_bin10,d1_bin1,d1_bin2,d1_bin3,d1_bin4,d1_bin5,d1_bin6,d1_bin7,d1_bin8,d1_bin9,d1_bin10,d2_bin1,d2_bin2,d2_bin3,d2_bin4,d2_bin5,d2_bin6,d2_bin7,d2_bin8,d2_bin9,d2_bin10,d3_bin1,d3_bin2,d3_bin3,d3_bin4,d3_bin5,d3_bin6,d3_bin7,d3_bin8,d3_bin9,d3_bin10,d4_bin1,d4_bin2,d4_bin3,d4_bin4,d4_bin5,d4_bin6,d4_bin7,d4_bin8,d4_bin9,d4_bin10
309.off,Bust,1.4974211454308954,1.9758698645818749,-0.6652928298561462,-0.2866664480957614,1.4624793141815728,-0.6539240306674337,1.9769142321498492,0.5130313372080566,0.7436156378574692,1.2420558685640362,-0.17704977681618306,-0.8061632038759594,0.08277666666666668,0.1739,0.21359666666666666,0.19898,0.14965333333333333,0.09582666666666667,0.05026333333333333,0.02352333333333333,0.00921,0.00227,0.0,0.00045,0.20259666666666667,0.64665,0.14371333333333333,0.00659,0.0,0.0,0.0,0.0,0.048933333333333336,0.13222666666666666,0.21026666666666666,0.30179666666666666,0.23729,0.062143333333333335,0.0072966666666666674,4.6666666666666665e-05,0.0,0.0,0.02081333333333333,0.12743666666666667,0.25599,0.3431833333333333,0.22489,0.027616666666666668,7e-05,0.0,0.0,0.0,0.03589333333333333,0.2252666666666667,0.43061666666666665,0.3000833333333333,0.008140000000000001,0.0,0.0,0.0,0.0,0.0
310.off,Bust,1.1509339822632836,2.2234666498447173,-0.7301001506842533,-0.2658332782578363,3.4601399662586774,-0.6510894099759144,1.2222960589972405,1.3734499207098172,1.7832155079895868,1.8528312344536344,1.1749948272672062,-0.826449987048426,0.07883666666666668,0.17549,0.21317666666666665,0.20170333333333332,0.15125333333333332,0.09561,0.05259,0.023166666666666662,0.006959999999999999,0.0012133333333333336,0.0,0.0,0.0015033333333333333,0.35312,0.509,0.13637666666666667,0.0,0.0,0.0,0.0,0.03036,0.08716333333333333,0.14137333333333332,0.20083333333333334,0.25040999999999997,0.18864,0.09952333333333334,0.0016966666666666664,0.0,0.0,0.00927666666666667,0.06770666666666666,0.15648,0.24533000000000002,0.29014,0.19180333333333333,0.03763333333333333,0.0016300000000000002,0.0,0.0,0.01679,0.11491333333333335,0.28020666666666666,0.40235666666666653,0.18536,0.0003733333333333333,0.0,0.0,0.0,0.0
311.off,Bust,0.7107517301045293,0.726501114181136,-0.6123811264973691,0.05255775878182796,0.7798735896612731,-0.5516292264512898,0.9365194142576918,0.873949255462898,0.985040003052532,1.2134162643507995,0.20504978520738346,-0.7129270832141984,0.09996000000000001,0.20339666666666667,0.19971333333333333,0.16280666666666666,0.12711333333333333,0.09117,0.058460000000000005,0.03434333333333333,0.01759,0.005446666666666666,0.0,0.10087333333333333,0.2885566666666667,0.22514,0.25043666666666664,0.13499333333333333,0.0,0.0,0.0,0.0,0.040773333333333335,0.12918666666666667,0.24482666666666664,0.2862666666666667,0.14908666666666667,0.09606333333333332,0.04668666666666667,0.007109999999999999,0.0,0.0,0.01960333333333333,0.13196333333333332,0.27671999999999997,0.3297833333333333,0.19037666666666667,0.049466666666666666,0.0020866666666666672,0.0,0.0,0.0,0.04888333333333333,0.2796333333333333,0.4219333333333333,0.23214,0.01741,0.0,0.0,0.0,0.0,0.0
312.off,Bust,0.8854694794289794,0.9161067064673141,-0.6142290872830913,-0.5425257403364601,0.7976452111622843,-0.5682768484063743,0.6341607979447734,0.8808413811036568,1.0027526071630897,1.234731071087136,-0.20644205081799585,-0.7195929700581291,0.09835666666666666,0.19872,0.20446666666666666,0.16675333333333334,0.12720333333333333,0.09053,0.058376666666666674,0.03368666666666666,0.01689333333333333,0.005013333333333333,0.0034966666666666666,0.1237,0.25952,0.21688666666666667,0.26261,0.13288,0.0009066666666666666,0.0,0.0,0.0,0.0396,0.13428333333333334,0.2487466666666667,0.2582333333333333,0.17368,0.09815,0.04678666666666666,0.0005200000000000001,0.0,0.0,0.018336666666666668,0.13114666666666666,0.28797333333333336,0.32331666666666664,0.17830333333333334,0.05105666666666667,0.009206666666666669,0.00066,0.0,0.0,0.04815,0.2704466666666667,0.42185,0.2341733333333333,0.02534,4e-05,0.0,0.0,0.0,0.0
313.off,Bust,1.024883085280463,1.1019085653899194,-0.6219142455945239,-0.27128362270008904,0.8752046771314232,-0.590141210417881,1.1159186869410684,0.9153167278452876,1.0925357117652978,1.3419454447854198,-0.3534034208270599,-0.7516696078712649,0.08683666666666667,0.18484333333333333,0.21532333333333334,0.18476333333333333,0.13817000000000002,0.09256333333333333,0.053496666666666665,0.028069999999999998,0.012416666666666666,0.003516666666666666,0.0,0.024903333333333333,0.25587,0.36456333333333335,0.2629033333333333,0.09176000000000001,0.0,0.0,0.0,0.0,0.03669666666666667,0.11972000000000001,0.20819666666666667,0.2973766666666667,0.19654000000000002,0.10247,0.03764666666666667,0.0013533333333333331,0.0,0.0,0.014986666666666669,0.10840999999999999,0.24467666666666665,0.3342833333333333,0.23188000000000003,0.06106,0.00468,2.3333333333333332e-05,0.0,0.0,0.03318666666666667,0.21204333333333333,0.4244466666666667,0.30099000000000004,0.029326666666666668,6.6666666666666675e-06,0.0,0.0,0.0,0.0
314.off,Bust,0.6339899657999556,0.6988043242769711,-0.6268443748873541,1.0079464750143825,0.9282990616222572,-0.5078932626442025,0.4877883564688267,0.8733109704344817,0.8242967812494221,0.9461067010877936,0.08748068920013223,-0.5968210937737896,0.12741666666666668,0.19525,0.17524333333333333,0.16298333333333334,0.12453,0.08680333333333333,0.05822000000000001,0.0394,0.022766666666666668,0.0073866666666666655,0.0020866666666666672,0.08190666666666667,0.14104333333333333,0.2583933333333333,0.2905733333333333,0.20107666666666665,0.024919999999999998,0.0,0.0,0.0,0.042010000000000006,0.13388,0.2111,0.17458666666666667,0.17679,0.16055,0.08523666666666667,0.01584666666666666,0.0,0.0,0.01987,0.12998666666666667,0.2538733333333333,0.28136,0.20210666666666666,0.07748666666666666,0.029446666666666663,0.005756666666666667,0.00011333333333333333,0.0,0.037283333333333335,0.2256533333333333,0.4020666666666667,0.2809933333333333,0.05382666666666667,0.00017666666666666666,0.0,0.0,0.0,0.0
315.off,Bust,0.9119194769685728,1.5216091130531877,-0.7057481522498249,-0.7571334290194525,2.4311073995408634,-0.6407028674498981,1.945667632820272,0.4962318553454833,0.6021374000581844,0.9975754700040149,1.028033457258142,-0.7191462673881205,0.08477,0.17805666666666667,0.21068666666666666,0.19666,0.14799333333333334,0.09226000000000001,0.051813333333333336,0.02566333333333333,0.010013333333333334,0.0020833333333333333,0.0,0.0,0.2514066666666667,0.42643000000000003,0.2853433333333333,0.03682,0.0,0.0,0.0,0.0,0.04311666666666666,0.12177666666666667,0.19798,0.30038000000000004,0.23187,0.07992666666666666,0.02474333333333333,0.00020666666666666666,0.0,0.0,0.01816333333333333,0.11554,0.24260666666666664,0.32934,0.2456233333333333,0.047983333333333336,0.0007433333333333334,0.0,0.0,0.0,0.030430000000000002,0.19727999999999998,0.4123233333333333,0.34531333333333336,0.014653333333333334,0.0,0.0,0.0,0.0,0.0
316.off,Bust,0.9819261943956981,1.2950849900206085,-0.6662423329240508,-0.7592955080065226,1.479168966726242,-0.6364278157655121,1.6363928251475777,0.4900825379355317,0.597215732790239,0.9960698331568768,0.3814034292182603,-0.7201270289349214,0.08341333333333334,0.17891666666666667,0.21271666666666667,0.19747333333333333,0.14653333333333332,0.09079666666666666,0.05155,0.02582333333333333,0.010353333333333334,0.002423333333333333,0.0,0.014953333333333334,0.2529266666666667,0.41508666666666666,0.27993,0.037103333333333335,0.0,0.0,0.0,0.0,0.04137,0.12072999999999999,0.20731666666666668,0.30094,0.22268000000000002,0.08091666666666666,0.025886666666666662,0.00016,0.0,0.0,0.01725,0.11333,0.2465933333333333,0.3355533333333333,0.2393366666666667,0.04722333333333333,0.0007133333333333332,0.0,0.0,0.0,0.03161,0.20560666666666666,0.4249333333333333,0.3239133333333333,0.013936666666666668,0.0,0.0,0.0,0.0,0.0
317.off,Bust,0.4845705182053279,1.000642621180075,-0.7149175026071508,-0.5798475122540186,2.759693780799924,-0.6176214789570542,1.052449606267159,0.41079600283486295,0.5899314935173192,1.0854379480707237,0.9398566352527036,-0.7750184737774647,0.08484,0.18077666666666667,0.21545,0.19319,0.14106666666666667,0.09083666666666666,0.05397999999999999,0.02666666666666667,0.01068,0.0025133333333333327,0.0,0.0,0.3067466666666667,0.4411366666666667,0.1907,0.061416666666666675,0.0,0.0,0.0,0.0,0.04314666666666666,0.12524666666666667,0.21630666666666667,0.3128066666666667,0.20583666666666667,0.07300666666666666,0.02227333333333333,0.0013766666666666669,0.0,0.0,0.018896666666666662,0.12068,0.2543,0.34476999999999997,0.22161333333333333,0.03943333333333333,0.0003066666666666667,0.0,0.0,0.0,0.032266666666666666,0.21023333333333333,0.44040666666666667,0.3102033333333333,0.00689,0.0,0.0,0.0,0.0,0.0
318.off,Bust,0.8470529119486832,1.1339728858752518,-0.6674828645850676,-0.20507575466011954,1.5012981937529046,-0.5832700094913605,2.1866283912343003,0.16397829538266806,0.1572991362872505,0.523049858981133,0.11687296320194505,-0.5926604579804177,0.10082333333333332,0.1896533333333333,0.20449333333333333,0.17286666666666667,0.12808,0.09092,0.06062000000000001,0.03367,0.01495,0.0039233333333333325,0.0,0.004906666666666667,0.43187,0.3062566666666667,0.22555,0.03141666666666667,0.0,0.0,0.0,0.0,0.05709666666666665,0.14484666666666668,0.2403033333333333,0.31104,0.15232333333333334,0.06825,0.02515,0.00099,0.0,0.0,0.028839999999999998,0.16166,0.2879433333333333,0.3280666666666667,0.17116333333333333,0.02226,6.666666666666667e-05,0.0,0.0,0.0,0.04241,0.2627533333333333,0.4842866666666666,0.20793333333333333,0.0026166666666666673,0.0,0.0,0.0,0.0,0.0
319.off,Bust,0.3923783066519458,0.8267858655561278,-0.7083093573469292,-0.6986637948420248,2.5171951457576727,-0.564514018789873,1.4561196330295658,0.40764172432716345,0.5775116027693882,1.0654526464177536,1.8804094033107133,-0.76835701715487,0.10221333333333334,0.19988666666666666,0.19451666666666667,0.16117666666666666,0.13388666666666665,0.09754,0.060113333333333324,0.03265666666666667,0.014226666666666669,0.003783333333333333,0.0,0.0,0.29316,0.2644566666666667,0.3576233333333333,0.08476,0.0,0.0,0.0,0.0,0.042613333333333336,0.12882666666666667,0.21569000000000002,0.24579666666666666,0.18527000000000002,0.11005666666666666,0.07035666666666666,0.00139,0.0,0.0,0.017213333333333334,0.11987,0.25005,0.32192,0.2252166666666667,0.06567,5.9999999999999995e-05,0.0,0.0,0.0,0.03426333333333333,0.21871999999999997,0.44148999999999994,0.29600000000000004,0.009526666666666666,0.0,0.0,0.0,0.0,0.0
320.off,Bust,1.174101085856894,1.6419844409363717,-0.6785420213502391,-0.5341934351387212,1.7163809863504875,-0.6501746233073751,0.8550988446349551,1.0992967844086852,1.3015677561170775,1.4569334601129629,1.0868180052617678,-0.7534733290774797,0.08807000000000001,0.18185,0.21533333333333327,0.19052666666666668,0.13790333333333332,0.08764666666666666,0.05218,0.028339999999999997,0.014063333333333334,0.0040866666666666655,0.0,0.04929666666666667,0.18310666666666667,0.3643533333333333,0.2821933333333333,0.12105,0.0,0.0,0.0,0.0,0.03472666666666667,0.10627333333333333,0.20467333333333332,0.27569666666666665,0.20421,0.13175666666666666,0.04252666666666666,0.00013666666666666666,0.0,0.0,0.01439,0.10246,0.2276033333333333,0.3118533333333333,0.24648,0.08139333333333333,0.014906666666666669,0.0009133333333333334,0.0,0.0,0.031036666666666667,0.19679000000000002,0.38465333333333335,0.31887,0.06804666666666667,0.0006033333333333332,0.0,0.0,0.0,0.0
101.off,Chair,-0.4708901405371063,-0.5473282923595926,1.0382078102071657,0.1026199948721988,-0.93851552057829,-0.5173106464744011,-0.8818996037901158,-0.09391176877288984,-0.2412378656821299,-0.06861194276127904,-0.3534034208270599,-0.27747427200565344,0.13979666666666668,0.16702999999999998,0.21304,0.14446666666666666,0.11223,0.09130666666666666,0.057813333333333335,0.038586666666666665,0.02317333333333333,0.012556666666666669,0.0004666666666666666,0.07161333333333332,0.34195,0.3487,0.18070666666666665,0.05656333333333333,0.0,0.0,0.0,0.0,0.09124666666666667,0.1092,0.30717666666666665,0.26538333333333336,0.14138333333333333,0.06402000000000001,0.01946666666666667,0.0021233333333333334,0.0,0.0,0.08839333333333334,0.20664000000000002,0.2403066666666667,0.3082133333333333,0.13324,0.02272333333333333,0.0004833333333333333,0.0,0.0,0.0,0.08101666666666668,0.3347433333333333,0.41118333333333335,0.16766333333333333,0.0053933333333333324,0.0,0.0,0.0,0.0,0.0
102.off,Chair,0.3290693425553769,-0.31362933561706124,0.8227659596850037,-0.020089162332862426,-0.910787368813058,-0.5983982326603801,-0.5904091732398467,0.21805045026355235,0.20873200166142208,0.5647640661605601,-0.8824643528596904,-0.5971297012727093,0.11971,0.19094,0.20301333333333327,0.15415333333333334,0.11541666666666668,0.08778333333333334,0.061686666666666674,0.03928333333333334,0.02174333333333333,0.00627,0.00604,0.10019,0.35155,0.3037666666666667,0.19142,0.04703333333333334,0.0,0.0,0.0,0.0,0.07075333333333332,0.14657,0.26670666666666665,0.28279,0.14977666666666667,0.06282333333333333,0.019033333333333333,0.001546666666666667,0.0,0.0,0.04498,0.20501,0.29052333333333336,0.3030333333333333,0.13314666666666666,0.02295666666666667,0.00035,0.0,0.0,0.0,0.06895,0.3565633333333333,0.4281033333333333,0.14036666666666667,0.0060166666666666676,0.0,0.0,0.0,0.0,0.0
103.off,Chair,-0.34996184059650354,-0.4815743472383683,0.3824584288385957,0.302886490203274,-0.8230807267724257,-0.6126635577193799,-0.8144689629368154,0.05741059460157352,-0.04061729103626495,0.21972711780505794,-0.500364790836124,-0.4420615329512507,0.12013,0.17319333333333334,0.21801333333333334,0.15706666666666666,0.12075,0.09247000000000001,0.05407333333333333,0.03499,0.020309999999999998,0.009003333333333334,0.022869999999999998,0.13987333333333332,0.3232933333333333,0.2400966666666667,0.20383333333333334,0.07003333333333334,0.0,0.0,0.0,0.0,0.07644,0.12731666666666666,0.27528,0.3006466666666667,0.14111333333333334,0.0506,0.02572,0.002883333333333333,0.0,0.0,0.057273333333333336,0.19649333333333333,0.2710633333333333,0.3162966666666667,0.12750999999999998,0.03027,0.0010933333333333333,0.0,0.0,0.0,0.09847666666666667,0.3504366666666667,0.38421666666666665,0.15771666666666667,0.009153333333333331,0.0,0.0,0.0,0.0,0.0
104.off,Chair,-0.4887104140491458,-0.5671039715132609,1.6161808705282397,-0.0164811503214973,-0.9886248152359052,-0.5637480607655303,-0.9331752350611032,-0.2541450428744035,-0.3565462867874905,-0.17017660439106852,-0.08887295481074461,-0.26808387187403426,0.13309666666666667,0.17231333333333335,0.21066666666666667,0.14559666666666668,0.1159,0.10533,0.046393333333333335,0.03601666666666667,0.023203333333333333,0.011483333333333332,0.009173333333333334,0.2790533333333333,0.2233733333333333,0.17535,0.20587666666666668,0.10717333333333333,0.0,0.0,0.0,0.0,0.09629,0.09964666666666666,0.30511,0.3029833333333333,0.10573333333333332,0.049389999999999996,0.03730666666666667,0.0035399999999999997,0.0,0.0,0.08707333333333334,0.20955,0.24476666666666666,0.3307233333333333,0.11030333333333334,0.01757333333333333,1e-05,0.0,0.0,0.0,0.12284666666666667,0.3601,0.38406666666666667,0.12970666666666664,0.00328,0.0,0.0,0.0,0.0,0.0
105.off,Chair,-0.4394369291782696,-0.5629097441259113,1.8501472604173508,-0.014279426172940087,-1.0027292253642626,-0.5580128264265434,-0.9255404347157474,-0.2548765695422687,-0.3573810970985485,-0.1714673682055015,-0.2652265988216215,-0.2672387890092748,0.14915,0.17761333333333335,0.19382666666666667,0.13547666666666666,0.10916666666666666,0.10013666666666668,0.05461666666666667,0.04033333333333333,0.026606666666666667,0.013073333333333331,0.02417333333333333,0.3099133333333333,0.20759666666666668,0.22042666666666666,0.1445,0.09339,0.0,0.0,0.0,0.0,0.10405999999999999,0.13517,0.3168733333333333,0.2593533333333333,0.09783333333333333,0.05506666666666667,0.029236666666666668,0.002406666666666667,0.0,0.0,0.09322333333333334,0.2496833333333333,0.28563,0.27287333333333336,0.08693,0.01166,0.0,0.0,0.0,0.0,0.13499333333333333,0.41521,0.3685333333333333,0.07903333333333333,0.00223,0.0,0.0,0.0,0.0,0.0
106.off,Chair,0.1318843689030263,-0.4023614104255401,1.157519031900299,0.7337887083717195,-0.9512650784087192,-0.6453779077519299,-0.8500705848652084,0.8467436746176144,0.7917049167295054,0.9208507378707124,-0.7942875308542521,-0.5916532496857551,0.11706,0.14935,0.22644666666666666,0.17493333333333333,0.13247,0.09645333333333334,0.05213666666666666,0.02976,0.015416666666666669,0.005973333333333333,0.0009199999999999999,0.010776666666666669,0.18433333333333327,0.43360666666666653,0.27569666666666665,0.09148333333333332,0.0031833333333333327,0.0,0.0,0.0,0.07040666666666667,0.09536333333333333,0.14423666666666668,0.28258666666666665,0.2476933333333333,0.11769,0.03604333333333333,0.00598,0.0,0.0,0.040080000000000005,0.15085,0.19069333333333333,0.2399166666666667,0.27809666666666666,0.09042333333333333,0.009940000000000001,0.0,0.0,0.0,0.04636666666666667,0.24148000000000003,0.35673666666666665,0.2850433333333333,0.06953333333333334,0.00084,0.0,0.0,0.0,0.0
107.off,Chair,-0.11416236746331172,-0.4421559269031498,0.7498071148746847,0.1117518526695864,-0.8996664809554982,-0.5690775186376333,-0.7111643569218372,0.06354802259577921,-0.011300450527916126,0.27783802412196384,-0.5297570648379367,-0.4800755900140642,0.13380666666666666,0.19074666666666668,0.19395666666666667,0.14814666666666668,0.11285333333333332,0.08536,0.05800333333333332,0.04083333333333333,0.025546666666666662,0.010746666666666668,0.01807,0.19552999999999998,0.33502,0.24219000000000002,0.15543333333333334,0.05375666666666667,0.0,0.0,0.0,0.0,0.07986,0.17793666666666666,0.2842233333333333,0.27399999999999997,0.11870666666666667,0.04631333333333333,0.01722,0.0017399999999999998,0.0,0.0,0.06015666666666665,0.2474633333333333,0.3112133333333333,0.26976,0.09686666666666667,0.014473333333333331,6.666666666666667e-05,0.0,0.0,0.0,0.09492666666666667,0.43482,0.3762066666666667,0.09125666666666668,0.00279,0.0,0.0,0.0,0.0,0.0
108.off,Chair,-0.1598992636633489,-0.4494372231622448,0.6732924322505642,0.19309179832941376,-0.8868321157502049,-0.5713339639375457,-0.7239270863733805,0.0734628130704844,-0.0041971614730694365,0.28178380990786944,-0.3827956948288727,-0.4787359917236401,0.12741,0.18690333333333334,0.20184000000000002,0.15207,0.11534333333333335,0.08524666666666668,0.057433333333333336,0.03946,0.02419333333333333,0.0101,0.006913333333333333,0.16708666666666666,0.33709,0.25871666666666665,0.17202666666666666,0.058166666666666665,0.0,0.0,0.0,0.0,0.07497999999999999,0.15892666666666666,0.28153,0.2843366666666667,0.12728,0.05164,0.019209999999999998,0.0020966666666666673,0.0,0.0,0.054779999999999995,0.22571,0.29962,0.2920966666666667,0.11033333333333334,0.01735,0.00011,0.0,0.0,0.0,0.08821333333333334,0.40160999999999997,0.3978466666666667,0.10933666666666668,0.0029933333333333327,0.0,0.0,0.0,0.0,0.0
109.off,Chair,-0.2913066020123177,-0.4583214713703572,0.3191558937071101,0.8526744599999004,-0.804871286340784,-0.63676984216807,-0.8652742107093466,0.5717633566736533,0.3819973914844834,0.4992947248802486,-0.9706411748651288,-0.4367998427291983,0.13451,0.15589333333333333,0.22273666666666667,0.15608666666666668,0.11485999999999999,0.09417333333333333,0.05322333333333333,0.03740333333333333,0.021056666666666668,0.010056666666666669,0.00144,0.04092,0.2920366666666667,0.2868833333333333,0.24536,0.11602333333333335,0.01733666666666667,0.0,0.0,0.0,0.08406,0.09160333333333333,0.19213666666666668,0.27764,0.21142666666666668,0.09789666666666667,0.038926666666666665,0.0063100000000000005,0.0,0.0,0.06732666666666667,0.17459666666666668,0.19609000000000001,0.2634166666666667,0.21561999999999998,0.07080333333333333,0.0121,4.6666666666666665e-05,0.0,0.0,0.06494,0.27767,0.35318666666666665,0.2448966666666667,0.056993333333333326,0.0023133333333333326,0.0,0.0,0.0,0.0
